,YEAR,SEX,STATE,COUNTY,GEOID,RACE,AGE,SSP1,SSP2,SSP3,SSP4,SSP5
1045912,2030,1,37,199,37199,2,5,12.062252730488028,12.050007404269113,11.85525277000035,12.047184566703049,12.239595654680445
1045913,2030,1,37,199,37199,2,6,12.69639907480011,12.671157078085265,12.176755640296848,12.666268116546656,13.157131984394553
1045914,2030,1,37,199,37199,2,7,17.39006737407907,17.346976833660293,16.270641593866976,17.33443554470851,18.41021475667648
1045915,2030,1,37,199,37199,2,8,16.289701221385574,16.23550125531193,15.26316155689278,16.226864131913352,17.211363762246965
1045916,2030,1,37,199,37199,2,9,16.983390180855576,16.91099251765028,16.02313563707525,16.908075822763553,17.81565296106741
1045917,2030,1,37,199,37199,2,10,12.70969958770252,12.634487226337788,12.148816193193788,12.635869176009694,13.135521770606609
1045918,2030,1,37,199,37199,2,11,4.169037131053674,4.137143986104524,3.999644926920889,4.138379137604378,4.275128586446924
1045919,2030,1,37,199,37199,2,12,9.703430625866766,9.595381589445203,9.319795518370222,9.596301582155565,9.86604342453892
1045920,2030,1,37,199,37199,2,13,3.5354807882701116,3.4784483115426674,3.379574635080416,3.4787085756561806,3.574955459319863
1045921,2030,1,37,199,37199,2,14,11.319877303472852,11.060305636947286,10.72483443508462,11.06014093980081,11.386647987564732
1045922,2030,1,37,199,37199,2,15,4.797424850869652,4.64258135968083,4.468854316110641,4.642615098865671,4.8132856015004215
1045923,2030,1,37,199,37199,2,16,9.255316441659817,8.825965111727756,8.376863157007232,8.825746563639976,9.271433583308733
1045924,2030,1,37,199,37199,2,17,5.010970526061347,4.672645394757807,4.338467482881101,4.672609272522148,5.0139243079737215
1045925,2030,1,37,199,37199,2,18,3.349934825218972,2.9717880799124927,2.6284167667677862,2.9717780047168767,3.350341055458286
1045926,2030,1,37,199,37199,3,1,46.47690308492054,47.825141448937856,37.31555837913169,41.28907128865402,58.12618045279758
1045927,2030,1,37,199,37199,3,2,34.914349209497196,35.658016779467886,29.81469464341443,32.25991322844617,41.55328070874037
1045928,2030,1,37,199,37199,3,3,34.527495391587664,35.00704695089106,31.170780041561688,32.78806260557483,39.02881832361098
1045929,2030,1,37,199,37199,3,4,54.163808769394905,54.454906932588464,51.11772775281469,52.48813067371691,58.08001716648919
1045930,2030,1,37,199,37199,3,5,52.715039710853866,52.66152459453807,51.81039848163536,52.64918809341201,53.49007232707595
1045931,2030,1,37,199,37199,3,6,50.15078323123452,50.05107733052114,48.09819138312285,50.03176592979214,51.97067847400679
1045932,2030,1,37,199,37199,3,7,11.785275496933643,11.75607297119162,11.02663891811084,11.747573720314437,12.476630952479885
1045933,2030,1,37,199,37199,3,8,2.732597926252885,2.723505880126136,2.560395863103519,2.7220570023863297,2.887206848395448
1045934,2030,1,37,199,37199,3,9,20.67402274047299,20.585892460268354,19.50509686269769,20.5823419432177,21.687143175257816
1045935,2030,1,37,199,37199,3,10,14.06852683170156,13.985273319953794,13.447677925663154,13.986803017481662,14.539874778549676
1045936,2030,1,37,199,37199,3,11,36.9733309675876,36.69048488904858,35.471067056316635,36.7014388968359,37.91420876977123
1045937,2030,1,37,199,37199,3,12,29.71326674106064,29.382405423646752,28.538522187325853,29.385222570474173,30.211209958130283
1045938,2030,1,37,199,37199,3,13,16.460606126125025,16.19507247114872,15.73473320134226,16.196284217249993,16.644393579945763
1045939,2030,1,37,199,37199,3,14,13.681001584431515,13.367287903107394,12.961843398615615,13.367088853076954,13.7616994409864
1045940,2030,1,37,199,37199,3,15,8.344435496186861,8.075107353611518,7.772933968081173,8.075166038105879,8.372023007127348
1045941,2030,1,37,199,37199,3,16,4.158916457052004,3.965985580710041,3.764179675730474,3.9658873751819375,4.1661587643320255
1045942,2030,1,37,199,37199,3,17,4.405165520032809,4.107742456930027,3.813965232079153,4.1077107017188945,4.407762202285563
1045943,2030,1,37,199,37199,3,18,7.9821057370283475,7.0810711012419185,6.2628981302486215,7.0810470944235995,7.9830736880163435
1045944,2030,1,37,199,37199,4,1,5.703780531240697,5.869240259013496,4.579473701300098,5.067114745983224,7.133413683271391
1045945,2030,1,37,199,37199,4,2,5.678512390629749,5.799463392329629,4.849098344626124,5.246791681242117,6.758276316710313
1045946,2030,1,37,199,37199,4,3,3.6303530980146235,3.6807749855344167,3.2774151906479325,3.4474624732568127,4.103639430142165
1045947,2030,1,37,199,37199,4,4,2.5520413510265927,2.5657570509848573,2.408518860834168,2.4730882661468585,2.7365617161134255
1045948,2030,1,37,199,37199,4,5,2.6952415261711717,2.6925053779189208,2.6489885664721915,2.691874630976397,2.734867790380336
1045949,2030,1,37,199,37199,4,6,7.194565302179261,7.180261624998635,6.900103179387072,7.177491236887633,7.455645076484674
1045950,2030,1,37,199,37199,4,7,7.626858979633597,7.607960520641995,7.135906162707197,7.602460217497645,8.074270715203411
1045951,2030,1,37,199,37199,4,8,2.4189395232087505,2.410891098114251,2.266503494282502,2.4096085282947235,2.5558018214701663
1045952,2030,1,37,199,37199,4,9,0.6894404170931441,0.6865014352652935,0.6504589012632968,0.6863830320891421,0.7232261095968207
1045953,2030,1,37,199,37199,4,10,3.42633139643658,3.4060553487325533,3.2751262187623085,3.406427900224936,3.5411262351749504
1045954,2030,1,37,199,37199,4,11,4.8175259378403466,4.780671851824328,4.62178497621658,4.782099129682659,4.940119793945208
1045955,2030,1,37,199,37199,4,12,6.133544886494452,6.0652470194424115,5.891048882494322,6.0658285474402724,6.236332543585066
1045956,2030,1,37,199,37199,4,13,6.268413067552839,6.1672943954957535,5.9919912096803305,6.167755844183461,6.338401722184076
1045957,2030,1,37,199,37199,4,14,9.544320326786805,9.325463260878692,9.042611731206444,9.325324396977543,9.600617827221377
1045958,2030,1,37,199,37199,4,15,6.7034377343074025,6.487075053491488,6.244326400716453,6.4871221972262685,6.725599947906945
1045959,2030,1,37,199,37199,4,16,7.473508887476643,7.126815070974168,6.764172964554188,7.12663859715108,7.486523202234348
1045960,2030,1,37,199,37199,4,17,4.179889630866708,3.897676494540636,3.6189227518368168,3.8976463632601814,4.182353521309324
1045961,2030,1,37,199,37199,4,18,3.723638580465732,3.3033074745288533,2.9216311925232072,3.3032962753894486,3.724090127934738
1264536,2030,2,37,1,37001,1,1,2191.6956117241807,2255.3741811451323,1759.9054754874267,1947.282376980776,2741.0352185373913
1264537,2030,2,37,1,37001,1,2,2369.1448431648564,2420.2329894302184,2022.8631066533571,2190.0462973366625,2820.8879725774304
1264538,2030,2,37,1,37001,1,3,2520.5019798783464,2556.377291305948,2274.3682409761027,2395.058042214121,2851.611419907471
1264539,2030,2,37,1,37001,1,4,3958.4425152819426,3980.3779424320924,3734.172060285816,3837.9209522214474,4249.22848340174
1264540,2030,2,37,1,37001,1,5,3449.1483524775376,3447.920739322898,3392.6019101232464,3447.498272091347,3502.374862627065
1264541,2030,2,37,1,37001,1,6,2568.23875676094,2566.525209545748,2467.860938247006,2565.9054724260395,2663.4346110428023
1264542,2030,2,37,1,37001,1,7,2017.1455953061886,2015.106903979587,1892.6090744095318,2014.458427115675,2136.3769076431972
1264543,2030,2,37,1,37001,1,8,2385.58315236973,2381.8435820670725,2240.235827402135,2381.247562095597,2523.141270468202
1264544,2030,2,37,1,37001,1,9,3775.9795150752666,3768.0922509811867,3563.5625922245026,3766.629804518037,3971.6342580578603
1264545,2030,2,37,1,37001,1,10,3338.107962427765,3327.0107034568364,3195.006993220572,3325.9942214979164,3458.0481489010194
1264546,2030,2,37,1,37001,1,11,3190.751807088141,3175.284674237208,3071.7787400136817,3175.195923616083,3276.970950676832
1264547,2030,2,37,1,37001,1,12,3814.810348170724,3787.313227552799,3688.907951659773,3787.058907380905,3881.748838539803
1264548,2030,2,37,1,37001,1,13,3961.704764284271,3918.5463679015943,3823.3516639455574,3918.3601953139855,4007.9402055686483
1264549,2030,2,37,1,37001,1,14,4221.545522696127,4152.842209846254,4049.345790227837,4152.658810638484,4247.822047226332
1264550,2030,2,37,1,37001,1,15,3911.5772123229603,3819.5255211420563,3704.944280302197,3819.4175079698243,3925.116385461054
1264551,2030,2,37,1,37001,1,16,3351.0414878592965,3233.068128906103,3101.771570201375,3232.9747667016527,3357.0559989909666
1264552,2030,2,37,1,37001,1,17,2809.062298556705,2658.642899667065,2502.574464906085,2658.6077661280065,2810.7489148328086
1264553,2030,2,37,1,37001,1,18,2369.549828862185,2124.0257637366353,1895.960940536232,2124.0208916580723,2369.7891860300633
1264554,2030,2,37,1,37001,2,1,1144.6710798496104,1177.9288992440727,919.1572453232412,1017.0197947684783,1431.578238659112
1264555,2030,2,37,1,37001,2,2,1217.41632209959,1243.6686398119075,1039.4748850066476,1125.3841723622713,1449.5504867665945
1264556,2030,2,37,1,37001,2,3,1252.292870016887,1270.1172546311727,1130.0031321953932,1189.9669722481676,1416.802159933719
1264557,2030,2,37,1,37001,2,4,1165.0899609912046,1171.5462239946535,1099.080348712092,1129.6168013677784,1250.677110721319
1264558,2030,2,37,1,37001,2,5,1247.6100495684739,1247.166002994597,1227.156330986644,1247.013190094184,1266.862897570303
1264559,2030,2,37,1,37001,2,6,1241.6607059368935,1240.8322610583673,1193.1312642452624,1240.5326381251311,1287.6848348535361
1264560,2030,2,37,1,37001,2,7,1347.1116931046076,1345.75019251135,1263.9423849947548,1345.3171197732609,1426.7380202309894
1264561,2030,2,37,1,37001,2,8,1499.1296771773416,1496.7796853881066,1407.7916376121245,1496.405139136579,1585.572883725492
1264562,2030,2,37,1,37001,2,9,1481.3293557455481,1478.2351557393156,1397.9974885519564,1477.6614331149158,1558.0853638790259
1264563,2030,2,37,1,37001,2,10,1320.922892286256,1316.5315953056552,1264.2963995958708,1316.12936317169,1368.3844303194294
1264564,2030,2,37,1,37001,2,11,1160.2837263666095,1154.65926428823,1117.0204072655242,1154.626991047432,1191.6364216733996
1264565,2030,2,37,1,37001,2,12,1301.0484447985145,1291.6704986488342,1258.1091890487426,1291.5837622625074,1323.8779463577762
1264566,2030,2,37,1,37001,2,13,1308.5952316896862,1294.339532420297,1262.8956608824624,1294.2780375399584,1323.8673131797705
1264567,2030,2,37,1,37001,2,14,1358.1588126618074,1336.0555309834606,1302.7585847281173,1335.9965276518774,1366.6125159714022
1264568,2030,2,37,1,37001,2,15,1170.4703814590719,1142.925538997307,1108.6391267921808,1142.8932179636056,1174.5217398465934
1264569,2030,2,37,1,37001,2,16,925.2384171516496,892.6654143107793,856.4138129523535,892.6396365641949,926.8990521451494
1264570,2030,2,37,1,37001,2,17,667.3797830205167,631.6429943260747,594.5641021346662,631.6346472653186,667.7804909738303
1264571,2030,2,37,1,37001,2,18,642.7539165475138,576.1541124227397,514.2902273280905,576.1527908436192,642.8188435455595
1264572,2030,2,37,1,37001,3,1,1573.5945516483332,1619.3145181261325,1263.5776851624244,1398.1106329483264,1968.0096372385547
1264573,2030,2,37,1,37001,3,2,1584.2256034132593,1618.3877820483106,1352.6701564938217,1464.464035160607,1886.3021243343694
1264574,2030,2,37,1,37001,3,3,1488.2290866283556,1509.4116456521674,1342.8995481637246,1414.1607787026044,1683.73248374624
1264575,2030,2,37,1,37001,3,4,1225.7582142123129,1232.5506660182311,1156.311367035588,1188.437905696834,1315.802035140488
1264576,2030,2,37,1,37001,3,5,1355.9520550377229,1355.4694476199734,1333.7221429319425,1355.3033645025575,1376.8768133966657
1264577,2030,2,37,1,37001,3,6,1117.847913169824,1117.1020770696646,1074.1576080301816,1116.832331180909,1159.282723999331
1264578,2030,2,37,1,37001,3,7,904.8891750247833,903.974620459683,849.0222361598538,903.6837144904893,958.376203481636
1264579,2030,2,37,1,37001,3,8,766.5360462481499,765.334446785302,719.8330152920786,765.1429335312092,810.7362477258458
1264580,2030,2,37,1,37001,3,9,731.5783653695769,730.0502448514044,690.423580346094,729.7669026911307,769.4855564643773
1264581,2030,2,37,1,37001,3,10,876.6151763858034,873.7009430117803,839.0356604520799,873.4340063153818,908.1124763246976
1264582,2030,2,37,1,37001,3,11,846.6555244092705,842.5513714488541,815.0864113648964,842.5278217626942,869.5334913094345
1264583,2030,2,37,1,37001,3,12,753.5592122103311,748.1275638032663,728.6890608604274,748.0773266247724,766.7819183124208
1264584,2030,2,37,1,37001,3,13,585.5574328421033,579.1784315547654,565.1082345599797,579.1509144254102,592.3912349337876
1264585,2030,2,37,1,37001,3,14,404.2641174816735,397.6849431039487,387.77390731987146,397.66738040837265,406.7804129811721
1264586,2030,2,37,1,37001,3,15,310.77592226217195,303.46238921151064,294.35887703136774,303.4538075342497,311.85161341954
1264587,2030,2,37,1,37001,3,16,245.0933356094859,236.464828871014,226.8618706135363,236.45800041061094,245.53323365332167
1264588,2030,2,37,1,37001,3,17,176.38829501176392,166.9430714862941,157.1431303718559,166.94086536040803,176.4942020147641
1264589,2030,2,37,1,37001,3,18,267.63093759488544,239.9000011312234,214.1410144570142,239.8994508499261,267.65797200559047
1264590,2030,2,37,1,37001,4,1,173.34853746977902,178.385088539298,139.1968111944162,154.017077136336,216.79764459299815
1264591,2030,2,37,1,37001,4,2,179.21995534147686,183.084647413206,153.02459732771558,165.67159274234862,213.39320722716027
1264592,2030,2,37,1,37001,4,3,184.11693500051553,186.73754487702817,166.13742537557732,174.95354076336926,208.30372625661354
1264593,2030,2,37,1,37001,4,4,130.72155360195242,131.4459377770213,123.31536235604462,126.74151198078931,140.3243186721837
1264594,2030,2,37,1,37001,4,5,161.41006927250774,161.35262056225213,158.76386092053474,161.3328503296783,163.9009144935311
1264595,2030,2,37,1,37001,4,6,176.8241082405579,176.70612993443012,169.91306143887962,176.6634608238393,183.37837504977702
1264596,2030,2,37,1,37001,4,7,228.2200000172989,227.98934233166875,214.12992894492538,227.91597361191074,241.70983940565705
1264597,2030,2,37,1,37001,4,8,267.7461856625804,267.32647458122096,251.43311276982638,267.25958021462446,283.1850360716313
1264598,2030,2,37,1,37001,4,9,250.36224125082114,249.8392847284016,236.27816672864782,249.7423187960491,263.334917550814
1264599,2030,2,37,1,37001,4,10,211.08943718081173,210.38768811313943,202.0402681934774,210.3234096035682,218.67400506866016
1264600,2030,2,37,1,37001,4,11,185.30541829190557,184.407152398472,178.39596393988464,184.40199813641541,190.3126628014848
1264601,2030,2,37,1,37001,4,12,167.93031441759928,166.7198741362991,162.38801293932218,166.70867880480654,170.87698822530484
1264602,2030,2,37,1,37001,4,13,140.0329907960759,138.50748607449412,135.1426722137825,138.5009054972431,141.66725874612527
1264603,2030,2,37,1,37001,4,14,123.84341229922056,121.82792942598246,118.79175471286206,121.82254922018316,124.61426137420736
1264604,2030,2,37,1,37001,4,15,96.56257931046845,94.29015868629776,91.46156562638471,94.28749223490381,96.89681212986072
1264605,2030,2,37,1,37001,4,16,88.1577726901878,85.05417979234598,81.60008582805742,85.05172365922209,88.31599988824235
1264606,2030,2,37,1,37001,4,17,58.34052156620105,55.21650890567553,51.97517321559333,55.21577922837567,58.375550363277036
1264607,2030,2,37,1,37001,4,18,71.71323759971021,64.28257486186435,57.38030732771424,64.28242741084925,71.72048162439464
1264608,2030,2,37,3,37003,1,1,563.7981238392528,580.1789833784368,452.72317921632487,500.9245557887108,705.1118345639962
1264609,2030,2,37,3,37003,1,2,613.840172593961,627.0769979453155,524.1193429369607,567.4361367243583,730.8858151711863
1264610,2030,2,37,3,37003,1,3,679.5089730584987,689.1806956839653,613.1531100233958,645.690201266561,768.7736661078662
1264611,2030,2,37,3,37003,1,4,548.3381115654827,551.3766881403501,517.2713378791789,531.6430184735964,588.6188603733742
1264612,2030,2,37,3,37003,1,5,639.3624039363688,639.1348435018948,628.8804919908532,639.0565315137906,649.2289060419972
1264613,2030,2,37,3,37003,1,6,765.7374196213873,765.2265141537761,735.8091072580057,765.0417354210202,794.1206949786917
1264614,2030,2,37,3,37003,1,7,740.3202118950622,739.5719841030722,694.6135937146864,739.3339841637435,784.0797454752159
1264615,2030,2,37,3,37003,1,8,845.8104702738485,844.4846025449576,794.2774565695188,844.2732831734802,894.5818142713443
1264616,2030,2,37,3,37003,1,9,777.8978501182214,776.2729774838217,734.1373723522174,775.97169566938,818.2051143191921
1264617,2030,2,37,3,37003,1,10,881.0433871331853,878.1144325452304,843.2740387383983,877.8461474214038,912.6997952940907
1264618,2030,2,37,3,37003,1,11,838.3447284498869,834.2808619777256,807.0854987636988,834.2575434559897,860.9981245424542
1264619,2030,2,37,3,37003,1,12,1076.6670477754344,1068.9064408314425,1041.1331812952046,1068.8346631744498,1095.559328185332
1264620,2030,2,37,3,37003,1,13,1092.4221484910975,1080.5214161278896,1054.2719075935465,1080.4700798799242,1105.1713620518003
1264621,2030,2,37,3,37003,1,14,1314.7519706277642,1293.3551112376665,1261.1223375023903,1293.2979936563138,1322.9354930419138
1264622,2030,2,37,3,37003,1,15,1264.1618332344724,1234.4121367925925,1197.3812350330495,1234.3772285899902,1268.5374865849449
1264623,2030,2,37,3,37003,1,16,1102.151356777795,1063.3501368869138,1020.1669412025436,1063.319430230288,1104.129518381626
1264624,2030,2,37,3,37003,1,17,891.9613580348788,844.1986966737088,794.6422973416946,844.187540723473,892.4969091847734
1264625,2030,2,37,3,37003,1,18,712.2492055302738,638.4485543710588,569.8958752269826,638.4470899012917,712.3211525096463
1264626,2030,2,37,3,37003,2,1,29.581122510162558,30.44058654943724,23.753289096447336,26.282298621765943,36.99551076823018
1264627,2030,2,37,3,37003,2,2,32.49065128710774,33.191278414234034,27.741714479571932,30.03447879291845,38.68589449118456
1264628,2030,2,37,3,37003,2,3,33.98158684881966,34.465260347486904,30.663194285868762,32.29034276473425,38.44562785439616
1264629,2030,2,37,3,37003,2,4,41.79898825846621,42.03061437362484,39.430814897627016,40.52634646063557,44.86952906340207
1264630,2030,2,37,3,37003,2,5,41.34341345692365,41.32869860182587,40.66561630039012,41.32363467425851,41.98141605672495
1264631,2030,2,37,3,37003,2,6,32.70092519673977,32.67910690622546,31.42283236911813,32.67121590421491,33.9130369997082
1264632,2030,2,37,3,37003,2,7,27.94678929863921,27.918544001382493,26.221382903789397,27.909559599699765,29.598694035429826
1264633,2030,2,37,3,37003,2,8,39.690196006139324,39.62797881696115,37.27197645625637,39.61806252061747,41.978822442883136
1264634,2030,2,37,3,37003,2,9,22.299697068978404,22.25311747306195,21.045232363069587,22.24448074371063,23.455169836031715
1264635,2030,2,37,3,37003,2,10,28.515734108141608,28.420935950111385,27.29329635763761,28.412252669165248,29.54032124098701
1264636,2030,2,37,3,37003,2,11,37.655610326574134,37.473075186670656,36.25155143262912,37.472027797526216,38.67312427625031
1264637,2030,2,37,3,37003,2,12,49.0123622271549,48.65908153613032,47.39477883509439,48.655814051970204,49.872382316615315
1264638,2030,2,37,3,37003,2,13,65.29997980651687,64.5886086721311,63.0195335855529,64.58554002695568,66.06206925079697
1264639,2030,2,37,3,37003,2,14,71.45081130363795,70.2879889638149,68.5362837864099,70.28488488211848,71.89554866009408
1264640,2030,2,37,3,37003,2,15,70.37486539786332,68.71872389154376,66.65724358231665,68.7167805801774,70.61845447599526
1264641,2030,2,37,3,37003,2,16,45.336624922570536,43.740549808283184,41.96422359531734,43.73928670030304,45.417995934017895
1264642,2030,2,37,3,37003,2,17,44.472370301749926,42.09096807673564,39.62013173157129,42.09041185135045,44.49907238793235
1264643,2030,2,37,3,37003,2,18,55.87397118588561,50.084515157921956,44.70674795302956,50.08440027433776,55.87961522651236
1264644,2030,2,37,3,37003,3,1,108.47202157449881,111.623619414597,87.10174153972574,96.3754523564207,135.66009338666623
1264645,2030,2,37,3,37003,3,2,86.80306292917533,88.67488076589446,74.11565149785147,80.24107395289951,103.35447277790344
1264646,2030,2,37,3,37003,3,3,89.52715152432627,90.80142723122982,80.78458646630803,85.07143654979751,101.28801711589108
1264647,2030,2,37,3,37003,3,4,68.03457076592315,68.41157949220026,64.17998803995599,65.96314171795706,73.03236938227488
1264648,2030,2,37,3,37003,3,5,77.6960222714795,77.66836887729161,76.42224880755296,77.65885231839731,78.89501045505253
1264649,2030,2,37,3,37003,3,6,69.11873179412719,69.07261528331928,66.41727442468293,69.05593636526807,71.68072752084821
1264650,2030,2,37,3,37003,3,7,59.94404126016531,59.8834569387941,56.24315701839422,59.86418598285665,63.48726923679949
1264651,2030,2,37,3,37003,3,8,60.990656001692145,60.89504883507672,57.27465528754439,60.87981077933584,64.50751511970277
1264652,2030,2,37,3,37003,3,9,50.74449047731199,50.63849541136521,47.889869980620645,50.61884194123208,53.37384802612358
1264653,2030,2,37,3,37003,3,10,90.61353899124144,90.31230190730757,86.72903753146548,90.28470932232972,93.86933685216701
1264654,2030,2,37,3,37003,3,11,54.22255480805746,53.95971159447057,52.20076682824754,53.95820339649429,55.687733713027804
1264655,2030,2,37,3,37003,3,12,61.7661921129116,61.32098192429681,59.72768668259568,61.31686418654272,62.85000369947379
1264656,2030,2,37,3,37003,3,13,31.105648758095803,30.76678708143961,30.019358082796806,30.765325332151594,31.468670104293274
1264657,2030,2,37,3,37003,3,14,29.51873521203526,29.038334162395557,28.314645790522075,29.037051761762157,29.702471184022198
1264658,2030,2,37,3,37003,3,15,22.45508195147585,21.926643381293157,21.268870055215093,21.92602331309492,22.532805904211155
1264659,2030,2,37,3,37003,3,16,8.13565471467433,7.84923912792293,7.530477491960907,7.8490124632691005,8.150256737962351
1264660,2030,2,37,3,37003,3,17,20.14215265469613,19.06358259371191,17.944506580641534,19.063330671528703,20.15424639947375
1264661,2030,2,37,3,37003,3,18,43.762585808645106,39.228067126122326,35.01599854091191,39.22797714499867,43.76700643254193
1264662,2030,2,37,3,37003,4,1,24.35924121029779,25.06698622021337,19.560180599621123,21.642750421953327,30.46478612134777
1264663,2030,2,37,3,37003,4,2,19.587994881646406,20.010389633257248,16.724951323138715,18.107215262319077,23.322989021950523
1264664,2030,2,37,3,37003,4,3,29.40551380349954,29.824054226721145,26.53398697488493,27.94201824983655,33.2684122606217
1264665,2030,2,37,3,37003,4,4,34.77555070451222,34.96825694090197,32.80529888220268,33.71674949393084,37.330151949691725
1264666,2030,2,37,3,37003,4,5,27.547659667125192,27.537854965810272,27.09603451500791,27.534480804328656,27.972769183164054
1264667,2030,2,37,3,37003,4,6,31.378002106012417,31.357066479219345,30.151614803649807,31.349494709423343,32.5410776605248
1264668,2030,2,37,3,37003,4,7,23.235253680786535,23.21177024445916,21.80073271101134,23.204300518687173,24.60866460129223
1264669,2030,2,37,3,37003,4,8,35.629831645455816,35.57397936456688,33.458999447228514,35.565077519657436,37.684328293139494
1264670,2030,2,37,3,37003,4,9,34.220279255189254,34.14879995325413,32.295224739013925,34.13554635212496,35.993424452544254
1264671,2030,2,37,3,37003,4,10,10.12087732313532,10.08723131829306,9.687006588434926,10.084149425998618,10.484526410304726
1264672,2030,2,37,3,37003,4,11,15.35102702856225,15.276613100809682,14.778635667919971,15.276186112668304,15.765835977559552
1264673,2030,2,37,3,37003,4,12,7.01577780474398,6.96520813786182,6.784232024380568,6.964740420294124,7.138883682140912
1264674,2030,2,37,3,37003,4,13,25.981896849969722,25.698852789459725,25.074541002991708,25.697631820898128,26.285120976384533
1264675,2030,2,37,3,37003,4,14,22.529898719375318,22.16323710886529,21.610888723828396,22.162258328569294,22.670133482492272
1264676,2030,2,37,3,37003,4,15,26.41851740626695,25.796806757662672,25.022933115075976,25.796077244293553,26.509960029485107
1264677,2030,2,37,3,37003,4,16,15.709296903463585,15.156251371437511,14.540748212026253,15.155813700165885,15.737492239581902
1264678,2030,2,37,3,37003,4,17,8.2062604946543,7.766832443744953,7.310901569125473,7.7667298063012185,8.211187694924421
1264679,2030,2,37,3,37003,4,18,9.8968229226641,8.871350418898684,7.918799372024558,8.871330069844106,9.897822638085533
1264680,2030,2,37,5,37005,1,1,129.15858685506706,132.91122202728974,103.71280710537684,114.75509585966385,161.5316622675306
1264681,2030,2,37,5,37005,1,2,137.82742770917346,140.7995329422071,117.68213302879896,127.40818637440641,164.1080469342323
1264682,2030,2,37,5,37005,1,3,149.24404327001974,151.36829334947603,134.66996450626834,141.81625284962695,168.84970594726298
1264683,2030,2,37,5,37005,1,4,122.10287592970032,122.7795003165493,115.18498652360924,118.38524471378227,131.07251559235957
1264684,2030,2,37,5,37005,1,5,121.91838492130834,121.8749920028755,119.9196158860684,121.8600588897446,123.79980302493
1264685,2030,2,37,5,37005,1,6,143.78229140137492,143.6863588310965,138.1626609391327,143.65166298247127,149.11181071671308
1264686,2030,2,37,5,37005,1,7,185.79175241549692,185.60397616618457,174.32115826951173,185.54424738248773,196.7737036010928
1264687,2030,2,37,5,37005,1,8,189.281355933404,188.98464402177257,177.74893933168931,188.93735350152724,200.19574686019357
1264688,2030,2,37,5,37005,1,9,211.810440982905,211.36801144131292,199.89508976830624,211.28597671918672,222.7855316119954
1264689,2030,2,37,5,37005,1,10,229.0927735491687,228.33117390498145,219.27182159008132,228.2614132280193,237.32421192337227
1264690,2030,2,37,5,37005,1,11,237.092582976837,235.94327939555336,228.25214865828613,235.9366846757896,243.49919831121758
1264691,2030,2,37,5,37005,1,12,339.0196353857516,336.57598473074137,327.83077390544173,336.55338346774863,344.96841410002753
1264692,2030,2,37,5,37005,1,13,342.08143800362694,338.3548386796151,330.13505877244324,338.33876322970775,346.0737310144236
1264693,2030,2,37,5,37005,1,14,387.98982564855714,381.67550634753576,372.1634549940415,381.6586506660646,390.4048236904622
1264694,2030,2,37,5,37005,1,15,405.67640386352883,396.1295645655137,384.24614690276223,396.1183623335488,407.08057480834464
1264695,2030,2,37,5,37005,1,16,351.03977251226644,338.68142325294644,324.9273965521925,338.6716430556166,351.66982517711233
1264696,2030,2,37,5,37005,1,17,258.5137552371657,244.67088543415085,230.30814340284127,244.66765214768316,258.6689719824133
1264697,2030,2,37,5,37005,1,18,228.2244900276651,204.57670517407348,182.61051677230645,204.57623591715733,228.24754384443156
1264698,2030,2,37,5,37005,2,1,9.507997496978682,9.784247390178622,7.634808760094992,8.447685831555129,11.891138467207794
1264699,2030,2,37,5,37005,2,2,8.186258123839844,8.362786272215125,6.989728630578562,7.567407431792081,9.747195131854252
1264700,2030,2,37,5,37005,2,3,13.374029387058124,13.564387289227184,12.06801975742713,12.70841161641443,15.130928376479115
1264701,2030,2,37,5,37005,2,4,8.253584411862969,8.29932106179412,7.7859673821217665,8.002289896323287,8.859890180961932
1264702,2030,2,37,5,37005,2,5,17.927637111470712,17.921256347032486,17.633725689033852,17.919060489259852,18.204292523519108
1264703,2030,2,37,5,37005,2,6,14.250177026631539,14.240669206887095,13.693218807850249,14.237230522051988,14.77838250291243
1264704,2030,2,37,5,37005,2,7,13.568799327499974,13.555085595796251,12.731075434428568,13.550723465241365,14.370836500433825
1264705,2030,2,37,5,37005,2,8,5.386751463579963,5.378307349703242,5.058550824369848,5.376961510447763,5.69736373180385
1264706,2030,2,37,5,37005,2,9,8.055222193948794,8.038396449919587,7.60207738622764,8.035276641890865,8.472608575874995
1264707,2030,2,37,5,37005,2,10,7.652964000474613,7.6275223657628635,7.324889960299113,7.625191973838365,7.927939507444869
1264708,2030,2,37,5,37005,2,11,11.17840733623147,11.124220134661211,10.761599798006555,11.123909207752993,11.480465523607366
1264709,2030,2,37,5,37005,2,12,6.465667945331532,6.419063465647899,6.25227775943366,6.418632421996135,6.579121043123346
1264710,2030,2,37,5,37005,2,13,3.944630052142092,3.9016576658834894,3.806873245445337,3.901472295688673,3.9906662214216966
1264711,2030,2,37,5,37005,2,14,13.105224651824587,12.891944386485381,12.570653564802468,12.89137504812201,13.186796615264551
1264712,2030,2,37,5,37005,2,15,16.07040332173083,15.692216282736904,15.22146838401209,15.691772519224743,16.126027935834433
1264713,2030,2,37,5,37005,2,16,11.104121324550517,10.713200920960457,10.278132324336,10.712891552888141,11.124051206515839
1264714,2030,2,37,5,37005,2,17,7.534939345619207,7.131459135294117,6.712826130859178,7.131364894206642,7.539463471462308
