"","id","Latitude","Longitude"
"X.585",585,35.0417846501541,-79.0649207876113
"X.586",586,35.0934421274035,-78.9933778644631
"X.587",587,35.0975177379742,-78.9810711921737
"X.588",588,35.0980840862311,-78.9604245066628
"X.589",589,35.074172329487,-78.9996267861419
"X.590",590,35.1711826706412,-78.699204306983
"X.591",591,35.086381510482,-78.9361890207776
"X.592",592,35.0710469751425,-78.9373617098889
"X.593",593,35.0223841309097,-78.7988760622623
"X.594",594,34.9410158186342,-78.8239636444326
"X.595",595,35.0907651411,-79.0099645197968
"X.596",596,34.9935819801632,-78.8856647553504
"X.597",597,35.0654588574387,-79.00452671464
"X.598",598,35.2213011189552,-78.7833031154958
"X.599",599,35.14910703486,-79.0136900090934
"X.600",600,35.0765025144682,-78.9823795712808
"X.601",601,35.1033013274637,-78.924953957648
"X.602",602,35.0447497522113,-78.8776373027593
"X.603",603,35.059641567546,-79.0660246959555
"X.604",604,35.1619686960273,-78.883819532096
"X.605",605,35.0355576104588,-78.9632679401894
"X.606",606,35.0888674279457,-78.73602342954
"X.607",607,35.1036846594674,-78.8167413726237
"X.608",608,34.9801402013662,-79.0122540513237
"X.609",609,35.0227005579783,-78.9872523121181
"X.610",610,36.5310674339765,-76.0709774706143
"X.611",611,36.1071000647419,-75.8323477341438
"X.612",612,36.3301795588274,-75.8050320394502
"X.613",613,36.3964571376428,-75.9368422159405
"X.614",614,36.3646800397892,-75.9910729724162
"X.615",615,36.5095738125644,-75.9586803551046
"X.616",616,36.4484155131597,-76.0282263365067
"X.617",617,36.2888691456582,-75.8986971640478
"X.618",618,36.4828651760707,-75.8443664559482
"X.619",619,36.4088031490692,-76.0994003898021
"X.620",620,36.5040913368221,-76.1806667502235
"X.621",621,36.0748386475003,-75.7018644500847
"X.622",622,36.193297941303,-75.7430874125299
"X.623",623,36.0278539659555,-75.6435690231455
"X.624",624,35.8312208742038,-75.9324728162166
"X.625",625,35.7044901576406,-75.8126630188379
"X.626",626,35.6339687888774,-75.6005516619919
"X.627",627,35.8917278391897,-75.7697236293529
"X.628",628,36.1265979751562,-75.7196961332535
"X.629",629,36.0053969119628,-75.7217033166409
"X.630",630,35.9087215759457,-75.6868848638075
"X.631",631,35.896456186177,-75.5762677234801
"X.632",632,35.4021932373408,-75.6203330418837
"X.633",633,35.2031911615256,-75.6934990178695
"X.634",634,35.2575926547139,-75.6204260173496
"X.635",635,35.2259997699314,-75.5432868622603
"X.636",636,35.8063122053803,-75.6226446396091
"X.637",637,35.9883909194043,-80.0751156098931
"X.638",638,35.906701824504,-80.3289007811568
"X.639",639,35.7349703531126,-80.2903129310715
"X.640",640,35.8541547673219,-80.3556263817367
"X.641",641,35.9068218401058,-80.0658377316474
"X.642",642,35.729902027241,-80.2072988001525
"X.643",643,35.7910335773051,-80.2483942705749
"X.644",644,35.7987058015914,-80.309447889699
"X.645",645,35.884648528106,-80.1561129760404
"X.646",646,35.8394561563802,-80.0717472267841
"X.647",647,35.9876514021544,-80.1320128403395
"X.648",648,35.8767631853124,-80.0639292763661
"X.649",649,35.9281306630704,-80.1011596203481
"X.650",650,35.8490526161217,-80.2240436958982
"X.651",651,35.8471281907944,-80.129127865657
"X.652",652,35.8326637671548,-80.2512126465696
"X.653",653,35.9960209569069,-80.1998806703122
"X.654",654,35.8483491252884,-80.2929373636268
"X.655",655,35.9665814549715,-80.2634065200413
"X.656",656,35.8907053738321,-80.2291917798427
"X.657",657,35.8668920957417,-80.2762472951834
"X.658",658,35.7932539930026,-80.2759993263899
"X.659",659,35.870581453583,-80.0858417083604
"X.660",660,35.6346632278279,-80.1097071388871
"X.661",661,35.7308620838591,-80.1058956918695
"X.662",662,35.9243041345053,-80.255937801663
"X.663",663,35.6757219618102,-80.2751548980476
"X.664",664,35.7997039236742,-80.209712245833
"X.665",665,35.8391756467115,-80.2654585801226
"X.666",666,35.7871901565329,-80.088425165149
"X.667",667,35.7994758628406,-80.1640394394404
"X.668",668,35.6287874021782,-80.1914232128477
"X.669",669,35.9691077081625,-80.3338721178946
"X.670",670,35.8101351229492,-80.3873896833313
"X.671",671,35.7608144882364,-80.4020127241758
"X.672",672,35.9486545522766,-80.189209091108
"X.673",673,35.8902097182387,-80.0798795181147
"X.674",674,35.8138175129724,-80.2728317171639
"X.675",675,35.5554379810876,-80.1257456634055
"X.676",676,35.8872191669267,-80.0985806368196
"X.677",677,35.8210715705943,-80.2440627832655
"X.678",678,35.6703043389158,-80.1112492977797
"X.679",679,35.9258548647772,-80.653164756452
"X.680",680,35.8694934440934,-80.6515363726824
"X.681",681,36.0012105866389,-80.6395700604486
"X.682",682,35.830074682398,-80.5581599431329
"X.683",683,36.0153970696473,-80.5253636736516
"X.684",684,35.8771007576379,-80.4375823712962
"X.685",685,35.8179023318877,-80.5021129184455
"X.686",686,35.9041339320753,-80.5499080006936
"X.687",687,35.8774109823746,-80.561097969884
"X.688",688,35.9434294962275,-80.4050016358296
"X.689",689,35.9339844874376,-80.4672391975992
"X.690",690,35.9789142452265,-80.4799748880048
"X.691",691,36.0032837707481,-80.4315900345119
"X.692",692,35.9325155246887,-80.556177659637
"X.693",693,34.9332644597972,-77.7373026899066
"X.694",694,34.9032303079614,-77.8305527426963
"X.695",695,34.829102654965,-77.9137043202636
"X.696",696,34.8831200946839,-77.6947660414473
"X.697",697,34.9568540700859,-77.943025432866
"X.698",698,34.7648974874276,-78.118126140306
"X.699",699,34.7633394541851,-77.7797362386202
"X.700",700,35.0856144291777,-78.0865466407079
"X.701",701,34.9957366365984,-78.0907927027401
"X.702",702,34.7607464472749,-77.9816477874112
"X.703",703,34.8312380087837,-77.7528498277858
"X.704",704,34.8815135829677,-78.0970440746579
"X.705",705,35.1180326849136,-77.8102523464331
"X.706",706,34.7867042626179,-77.8747233689943
"X.707",707,35.1540432127432,-78.0833366988846
"X.708",708,34.8281076534472,-78.0321846766533
"X.709",709,35.012835218074,-77.7939529042009
"X.710",710,35.0844371050372,-77.8766750907151
"X.711",711,35.1241297147842,-77.9743874958494
"X.712",712,35.9030419709208,-78.8566019680235
"X.713",713,35.9605819555052,-78.8836659008197
"X.714",714,35.8855599599949,-78.9202625809234
"X.715",715,35.999180183948,-78.866395612481
"X.716",716,35.9895201520573,-78.8462926263872
"X.717",717,35.9421866065503,-78.9392937700132
"X.718",718,36.0145496513404,-78.9158767781818
"X.719",719,36.1948113667242,-78.9252164227795
"X.720",720,36.0050086954512,-78.9417141605595
"X.721",721,36.0519148459555,-78.8148572872806
"X.722",722,35.9800824941175,-78.7535670796273
"X.723",723,36.0010690738851,-78.8078490096136
"X.724",724,35.9913913948747,-78.91407035379
"X.725",725,36.0017235783351,-78.9122562463178
"X.726",726,36.1242747798263,-78.9100469967964
"X.727",727,36.0805513319575,-78.9079204650092
"X.728",728,35.9377784861983,-78.9768941680636
"X.729",729,36.052659466684,-78.9551355315441
"X.730",730,35.99597350875,-78.8936776379706
"X.731",731,36.0626940845796,-78.8923561093299
"X.732",732,36.1041027781802,-78.9507595299557
"X.733",733,36.0140145000538,-78.8636100063343
"X.734",734,35.9884576977324,-78.9414312602584
"X.735",735,36.0438313348959,-78.9136909889663
"X.736",736,36.0375612648577,-78.9338130331306
"X.737",737,35.9838937829196,-78.9771705180568
"X.738",738,35.9439737304114,-78.952866363465
"X.739",739,35.8865006160363,-78.9822739145901
"X.740",740,36.0352489753801,-78.8854951072508
"X.741",741,35.9770718971012,-78.8847276248713
"X.742",742,36.0218070516592,-78.9690198097159
"X.743",743,35.9648099206939,-78.9461549378103
"X.744",744,36.166690541028,-78.8479970619886
"X.745",745,35.9360381226876,-78.903834437162
"X.746",746,35.9721908340525,-78.9206010635767
"X.747",747,36.0126616072168,-78.9265544873368
"X.748",748,36.0222760015927,-78.9337513805645
"X.749",749,35.9850776564216,-78.9031148237214
"X.750",750,36.0255334534563,-78.8973561698929
"X.751",751,36.0108431403298,-78.8988843204134
"X.752",752,36.0205069070463,-78.9093256182794
"X.753",753,35.9901364059809,-78.8760897582251
"X.754",754,35.9781905421584,-78.8667611706145
"X.755",755,35.970314968847,-78.9063095319481
"X.756",756,35.9555641901818,-78.9174913413635
"X.757",757,35.959858698067,-78.9009518811963
"X.758",758,35.9820511872516,-78.895316309933
"X.759",759,35.9179837392355,-78.9421926488537
"X.760",760,35.9137478957988,-78.913253242916
"X.761",761,35.9778894959732,-78.9287366967306
"X.762",762,35.9267702462003,-78.9986564619863
"X.763",763,35.9331282096133,-78.932893689687
"X.764",764,35.94754391327,-78.8493374869039
"X.765",765,35.9618892503392,-78.8163129383406
"X.766",766,35.9002510327089,-78.9504766485955
"X.767",767,35.9989393320024,-77.693373382298
"X.768",768,35.8925212686791,-77.5021972228762
"X.769",769,36.0792211921048,-77.6386051673544
"X.770",770,35.9543542533409,-77.7631942019578
"X.771",771,35.9286292281628,-77.5625221229872
"X.772",772,35.9255831255028,-77.7924342189466
"X.773",773,36.0017064000397,-77.5685490457663
"X.774",774,35.7917981641184,-77.5832038313651
"X.775",775,35.7885507816295,-77.6722253323744
"X.776",776,35.8670655670176,-77.777437365254
"X.777",777,35.9788871793326,-77.4907680880124
"X.778",778,35.9141353761972,-77.4068853696055
"X.779",779,35.9227198433296,-77.7303000004976
"X.780",780,35.9532205591655,-77.7840040075223
"X.781",781,35.9360562742304,-77.7753238447957
"X.782",782,35.8438680274387,-77.7076718129639
"X.783",783,35.7259020401103,-77.6607089621839
"X.784",784,35.8873129040617,-77.6352864814161
"X.785",785,35.8758828519743,-77.5534135098989
"X.786",786,35.9114928844549,-77.5844956925928
"X.787",787,35.8284331767026,-77.4811633721292
"X.788",788,36.0731875291903,-80.4651101699817
"X.789",789,36.1042398792977,-80.0762429221566
"X.790",790,36.1827410550456,-80.3255594253982
"X.791",791,36.0854235774037,-80.3023546663687
"X.792",792,36.0688617746535,-80.3101644153208
"X.793",793,35.9931504459853,-80.368589341783
"X.794",794,36.1054247336452,-80.4650356091129
"X.795",795,36.0820400164088,-80.335039966472
"X.796",796,36.1341353400717,-80.3755631047
"X.797",797,36.098121172642,-80.2331665317316
"X.798",798,36.0622983894642,-80.0893034498781
"X.799",799,36.0916264065971,-80.3705092689278
"X.800",800,36.1574154129872,-80.0758171079705
"X.801",801,36.0820759069763,-80.1985959132327
"X.802",802,36.0772092246432,-80.2166027467028
"X.803",803,36.060720814461,-80.3932019033603
"X.804",804,36.1648966943378,-80.3832522356352
"X.805",805,36.2312892825245,-80.3053757326595
"X.806",806,36.174613643185,-80.2318475835865
"X.807",807,36.1430727843173,-80.3374253909314
"X.808",808,36.0181651793751,-80.4004535474996
"X.809",809,36.1284315580176,-80.3214277316998
"X.810",810,36.0905889429389,-80.4004833517438
"X.811",811,36.0387096033432,-80.2881903975599
"X.812",812,36.0656551169633,-80.35330568159
"X.813",813,36.08460591937,-80.3543089870494
"X.814",814,36.1127899221018,-80.3363124758774
"X.815",815,36.2193460755589,-80.20729928172
"X.816",816,36.1599165991429,-80.3383019816534
"X.817",817,36.1599175725079,-80.3157396559906
"X.818",818,36.128501373698,-80.0792887208991
"X.819",819,36.173718302152,-80.2909310279945
"X.820",820,36.1630305129452,-80.1883502224119
"X.821",821,36.2026835081721,-80.2606722797498
"X.822",822,36.0126305948302,-80.2962750899684
"X.823",823,36.1230716605871,-80.301679775012
"X.824",824,36.1425143318359,-80.3112624399593
"X.825",825,36.1534995285106,-80.2774579731036
"X.826",826,36.0353582437275,-80.3235499036162
"X.827",827,36.1428773621855,-80.2887932622665
"X.828",828,36.1247445657548,-80.2718867068883
"X.829",829,36.1025584560985,-80.2683560965668
"X.830",830,36.094572050717,-80.2867553931541
"X.831",831,36.0950831983305,-80.3133951660623
"X.832",832,36.0454873449255,-80.3440664168493
"X.833",833,36.0837703875562,-80.3174686357282
"X.834",834,36.1172123643234,-80.2881469355973
"X.835",835,36.1055498545702,-80.2867040484762
"X.836",836,36.1194133789965,-80.1030049893026
"X.837",837,36.0857590065876,-80.2828489975724
"X.838",838,36.0709946595702,-80.1251699330739
"X.839",839,36.0448717371691,-80.2622350266458
"X.840",840,36.1559439361579,-80.2587077928675
"X.841",841,36.1538610740984,-80.2336391830623
"X.842",842,36.1322565393602,-80.2553374690117
"X.843",843,36.0848507634735,-80.2292136781123
"X.844",844,36.0636164585776,-80.2100035031906
"X.845",845,36.1646062304091,-80.1078872013706
"X.846",846,36.0552699747348,-80.2466068207024
"X.847",847,36.0649665981189,-80.2321803130192
"X.848",848,36.1019093419391,-80.330764542334
"X.849",849,36.0746284545186,-80.2493620650066
"X.850",850,36.1066171456635,-80.3108403190392
"X.851",851,36.1051703785846,-80.1931072591141
"X.852",852,36.2112675218748,-80.1532759771597
"X.853",853,36.2205461361941,-80.0866736614013
"X.854",854,36.156136087389,-80.0557009548775
"X.855",855,36.0364437684451,-80.0794593997567
"X.856",856,36.1197862262086,-80.0559489376353
"X.857",857,36.137410400984,-80.1690580864285
"X.858",858,36.0894810056461,-80.0628119910089
"X.859",859,36.135317680895,-80.2181473989223
"X.860",860,36.0880066866102,-80.2500543637086
"X.861",861,36.1006659383657,-80.1247750190021
"X.862",862,36.0510727489005,-80.1649261377439
"X.863",863,36.0629140398914,-80.2889216103701
"X.864",864,36.0678982076615,-80.2667285263583
"X.865",865,36.1386021677958,-80.1222584042037
"X.866",866,36.0749050993872,-80.2743238175909
"X.867",867,36.1180014905582,-80.2277919493376
"X.868",868,36.1300320372637,-80.2380678278088
"X.869",869,36.0456713854598,-80.2205318331804
"X.870",870,36.141656121805,-80.2045741269845
"X.871",871,36.1070337707249,-80.2389988864242
"X.872",872,36.0842899109303,-80.1631178143015
"X.873",873,36.1109192768188,-80.260508985061
"X.874",874,36.1156688415076,-80.2490954432267
"X.875",875,36.0957118766791,-80.2562666173957
"X.876",876,36.1101075046064,-80.2171613512953
"X.877",877,36.0336414727447,-80.242533444688
"X.878",878,36.1236576407642,-80.2243164187686
"X.879",879,36.0851123960788,-80.2711866067363
"X.880",880,36.0185057948353,-80.2213811912595
"X.881",881,36.2223710141107,-80.4126817183862
"X.882",882,36.2251587608779,-80.3652295409723
"X.883",883,36.2142012123653,-80.3228402048354
"X.884",884,36.2388402453583,-80.2721831171251
"X.885",885,35.9985545847544,-80.4005636012367
"X.886",886,36.0338701326531,-80.4154195010704
"X.887",887,36.0232856390918,-80.3699269939785
"X.888",888,36.1301705880702,-80.4165200680336
"X.889",889,36.2104969747133,-78.3343141911519
"X.890",890,36.2017714669483,-78.2147293076704
"X.891",891,36.0928225927269,-78.1419406347872
"X.892",892,36.0430481689809,-78.5145541295008
"X.893",893,36.1203738821976,-78.4901566171356
"X.894",894,36.1151580208529,-78.3990252141217
"X.895",895,36.1073221261357,-78.3150502817888
"X.896",896,35.9433506304644,-78.2417935098765
"X.897",897,36.098525935703,-78.3008157836904
"X.898",898,36.0248809908549,-78.415378761342
"X.899",899,35.9202661248255,-78.3106399951335
"X.900",900,36.0046477273493,-78.1944394632993
"X.901",901,35.8810374669642,-78.252180370423
"X.902",902,36.1778035425768,-78.0933295784241
"X.903",903,36.0359539656692,-78.4660521786109
"X.904",904,36.1105880954824,-78.248177014152
"X.905",905,35.9981517059251,-78.3026584281105
"X.906",906,35.9912351065951,-78.3721007875584
"X.907",907,35.2700261370938,-81.0511177088582
"X.908",908,35.2201762767625,-81.1744064810351
"X.909",909,35.3016033692236,-81.0466547472093
"X.910",910,35.2714943897481,-81.0802957736988
"X.911",911,35.2780841504728,-81.1870733766456
"X.912",912,35.2844841524673,-81.2154593160195
"X.913",913,35.2675127079811,-81.2796713936854
"X.914",914,35.281942258744,-81.1429117243778
"X.915",915,35.3865010241916,-81.2719329357506
"X.916",916,35.2570180916187,-81.1384273990687
"X.917",917,35.246324514575,-81.1213539871223
"X.918",918,35.321811410977,-81.0022797796835
"X.919",919,35.2461485671745,-81.1583845666013
"X.920",920,35.3720167591183,-81.2024282191864
"X.921",921,35.3742033446476,-80.9926795862071
"X.922",922,35.2242295384103,-81.1262713230557
"X.923",923,35.375684731269,-81.1350058906589
"X.924",924,35.2097183987325,-81.2884481721099
"X.925",925,35.2666325181828,-81.2310944120436
"X.926",926,35.3649270841743,-81.0576114240427
"X.927",927,35.1745409577505,-81.1157165985813
"X.928",928,35.1856692071715,-81.2058941978739
"X.929",929,35.31802771615,-81.2173632853908
"X.930",930,35.3286853660173,-81.0894581882019
"X.931",931,35.32960885011,-81.1640899847004
"X.932",932,35.2529805370801,-81.2022449827635
"X.933",933,35.2945265165706,-81.1190788773269
"X.934",934,35.4006238990456,-81.3917535824466
"X.935",935,35.3813765210336,-81.3401675713162
"X.936",936,35.2189915996896,-81.2350765771357
"X.937",937,35.2341069399038,-81.0734453350733
"X.938",938,35.1923351099644,-81.0257070687883
"X.939",939,35.3569120166476,-81.3777795434739
"X.940",940,35.2723342691125,-81.0267142311153
"X.941",941,35.269210520803,-81.1013937886693
"X.942",942,35.3344443267233,-81.3103972899624
"X.943",943,35.2514317901543,-81.1758130007743
"X.944",944,35.2610319256513,-81.1591438281246
"X.945",945,35.2465717726299,-81.0290867657915
"X.946",946,35.2569650787876,-81.1875697488887
"X.947",947,35.1912240401023,-81.0663367843006
"X.948",948,35.2384232786688,-81.1958978827484
"X.949",949,35.2798758528767,-81.1708558700175
"X.950",950,35.2310005180511,-81.0450891002323
"X.951",951,35.203107580739,-81.1414837919727
"X.952",952,35.2946291537274,-81.3033182349353
"X.953",953,36.3848208666528,-76.5834145351228
"X.954",954,36.4066800469111,-76.7250368134886
"X.955",955,36.5063347230083,-76.8229737716118
"X.956",956,36.4189568900715,-76.8586446160984
"X.957",957,36.4414046822591,-76.6303485270581
"X.958",958,36.5038549329275,-76.5905007186424
"X.959",959,35.4072011178089,-83.90655336722
"X.960",960,35.3995428199486,-83.6951291780676
"X.961",961,35.3043149203603,-83.9129656037896
"X.962",962,35.3110311992486,-83.7500850877127
"X.963",963,36.3704204094176,-78.7291077263255
"X.964",964,36.4869246657402,-78.7256336324528
"X.965",965,36.3144634766001,-78.57939488792
"X.966",966,36.2879397354314,-78.5414876661063
"X.967",967,36.4887067802486,-78.5754730559414
"X.968",968,36.318926480028,-78.6000478909159
"X.969",969,36.3712246909289,-78.5498924635311
"X.970",970,36.2415230018451,-78.726300639209
"X.971",971,36.3715254721338,-78.6263275145976
"X.972",972,36.2440417235316,-78.5865052072305
"X.973",973,36.3020122151367,-78.589992185227
"X.974",974,36.1368727346009,-78.56898977671
"X.975",975,36.1181767007862,-78.7070616147329
"X.976",976,36.1367232282093,-78.7668723665013
"X.977",977,36.1045421799612,-78.6221458906296
"X.978",978,35.5167144971697,-77.7838523726181
"X.979",979,35.4227131565927,-77.7757321285522
"X.980",980,35.5835991702027,-77.7271347815536
"X.981",981,35.5508895045581,-77.6418547016325
"X.982",982,35.4828795047216,-77.6849700322105
"X.983",983,35.4678713741785,-77.5597684833398
"X.984",984,35.4421114647448,-77.6726592026874
"X.985",985,35.3996688026343,-77.6374332135638
"X.986",986,35.3941296438042,-77.6954394819411
"X.987",987,35.4019307923521,-77.5786428851762
"X.988",988,36.0550501021647,-79.8127023242034
"X.989",989,36.0549677511468,-79.7982856887134
"X.990",990,36.0312681694262,-79.9525562729314
"X.991",991,36.0646504204798,-79.8355376247007
"X.992",992,36.0622572451147,-79.7848668124069
"X.993",993,36.0646794601979,-79.7721998176293
"X.994",994,36.0701018103048,-79.7971956869656
"X.995",995,36.0683283986632,-79.8119155513672
"X.996",996,36.0645742930347,-79.8899953633057
"X.997",997,36.0678904395189,-79.757797982091
"X.998",998,36.0659200403637,-79.8687694005922
"X.999",999,36.0727950451333,-79.8204836136202
"X.1000",1000,36.073870784388,-79.7787664125355
"X.1001",1001,36.0729859967621,-79.8351758274829
"X.1002",1002,36.074709416509,-79.8784147117271
"X.1003",1003,36.0787590375376,-79.7657302999825
"X.1004",1004,36.0743740821346,-79.7402582699212
"X.1005",1005,36.0817889055887,-79.7789039939515
"X.1006",1006,36.0796380913091,-79.8389994955811
"X.1007",1007,36.0806052668715,-79.7921252898872
"X.1008",1008,36.0814349914773,-79.8157268609353
"X.1009",1009,36.0701264177311,-79.6882664277575
"X.1010",1010,36.0819444572154,-79.8031945634378
"X.1011",1011,36.0828493050963,-79.9102380949436
"X.1012",1012,36.0855157687221,-79.8546285261729
"X.1013",1013,36.083781537009,-79.8792955897106
"X.1014",1014,36.0781534632593,-79.8596959169868
"X.1015",1015,36.0867053349632,-79.7487442796888
"X.1016",1016,36.0470887485847,-79.5769338936268
"X.1017",1017,36.0914301464975,-79.8274443428551
"X.1018",1018,36.0942746077714,-79.806345924483
"X.1019",1019,36.0939082118583,-79.9117879606486
"X.1020",1020,36.0960282175338,-79.7905129951494
"X.1021",1021,36.0937246101353,-79.7728417728206
"X.1022",1022,36.0969864237571,-79.8797924416713
"X.1023",1023,36.0971369317277,-79.8474671607498
"X.1024",1024,36.0681321653008,-80.0072741917396
"X.1025",1025,36.0973356304881,-79.8602362160345
"X.1026",1026,36.073934917294,-79.935609913858
"X.1027",1027,36.1005276931606,-79.744622814774
"X.1028",1028,36.0972723786404,-79.7570669861416
"X.1029",1029,36.1051093435315,-79.8039874661833
"X.1030",1030,36.105060734324,-79.8325290236828
"X.1031",1031,36.1086111755144,-79.7677196975523
"X.1032",1032,36.1103391702861,-79.8566151371688
"X.1033",1033,36.1139894562908,-79.8242419270868
"X.1034",1034,36.1015058315748,-79.7265251915373
"X.1035",1035,35.9324392718079,-80.0309260845601
"X.1036",1036,35.9305596383317,-79.9792453771204
"X.1037",1037,35.9404707495103,-80.0027169690309
"X.1038",1038,35.9508706907142,-80.0315311804821
"X.1039",1039,35.9518351495411,-79.998345261763
"X.1040",1040,36.1099533195172,-79.8964124429188
"X.1041",1041,36.1157769858645,-79.8099009922854
"X.1042",1042,36.1062491322903,-79.5537026776091
"X.1043",1043,36.1235360424114,-79.8233472719851
"X.1044",1044,36.1194361101788,-79.8494004378428
"X.1045",1045,36.0972118080617,-79.6007864409241
"X.1046",1046,36.1154644797265,-79.8769447331292
"X.1047",1047,36.1197028984315,-79.7949113799161
"X.1048",1048,36.1270813508509,-79.8642797323578
"X.1049",1049,35.9355735739525,-79.8339055578218
"X.1050",1050,35.9342394807242,-79.6674543225456
"X.1051",1051,35.9531503505585,-79.9818031964766
"X.1052",1052,35.9367974657244,-79.752491215927
"X.1053",1053,35.9619182668464,-80.0212017973605
"X.1054",1054,36.1286588057572,-79.8417310169659
"X.1055",1055,36.1327338579043,-79.8241750154588
"X.1056",1056,36.1096600951391,-79.9282806188064
"X.1057",1057,36.1324532088911,-79.878446336722
"X.1058",1058,36.1323004291321,-79.8979011732543
"X.1059",1059,36.1347439250538,-79.7739299589243
"X.1060",1060,36.126624977567,-79.945107652144
"X.1061",1061,36.1327582155703,-79.7541734451936
"X.1062",1062,36.117504094105,-79.9988026171429
"X.1063",1063,36.1390161364828,-79.7959538908009
"X.1064",1064,35.9640102058201,-79.9900194885446
"X.1065",1065,35.9364049568756,-79.9159714818397
"X.1066",1066,35.9661170709569,-80.0383895602911
"X.1067",1067,35.9685956402767,-80.0073883566447
"X.1068",1068,35.9604211010818,-79.9614678189795
"X.1069",1069,35.9743060348602,-79.9906565554983
"X.1070",1070,35.9729671282097,-79.9387511765915
"X.1071",1071,35.9783627172389,-79.9656996111459
"X.1072",1072,36.1424714304329,-79.8395150031824
"X.1073",1073,36.1330502037866,-79.721055674322
"X.1074",1074,36.1107278664949,-79.6625455492459
"X.1075",1075,36.1460335385232,-79.8252449056733
"X.1076",1076,36.1473405167788,-79.8119886079083
"X.1077",1077,36.1593941245689,-79.7992728538447
"X.1078",1078,36.1622898104701,-79.8300542423594
"X.1079",1079,36.157269418343,-79.8920595600742
"X.1080",1080,36.1567772538251,-79.6636396552602
"X.1081",1081,36.1591123157216,-79.9349078902452
"X.1082",1082,36.1533004644195,-79.5753017627343
"X.1083",1083,36.1643128357196,-79.7403889683408
"X.1084",1084,36.1717123545129,-79.9749041900397
"X.1085",1085,35.9779747894632,-80.0236482625825
"X.1086",1086,35.973434640924,-79.8418491235278
"X.1087",1087,35.9768324380174,-79.758706827846
"X.1088",1088,35.9857334446635,-79.9821366717277
"X.1089",1089,35.9864642968169,-80.0376491108857
"X.1090",1090,36.1912700777085,-79.8215339220482
"X.1091",1091,36.1960373885573,-79.9177699477748
"X.1092",1092,36.1772599843804,-80.0135456814198
"X.1093",1093,36.2099081384771,-79.5777590162016
"X.1094",1094,36.2110190365501,-79.6586496169578
"X.1095",1095,36.2133082154506,-79.744173366332
"X.1096",1096,36.2279536498036,-79.8304974637114
"X.1097",1097,36.2293675649286,-79.8936280392254
"X.1098",1098,36.2319159097712,-79.9835673320464
"X.1099",1099,36.1183829203531,-79.7646469962248
"X.1100",1100,35.9807486922719,-80.0083650081729
"X.1101",1101,36.1568885368185,-79.8589970733233
"X.1102",1102,35.9923008214959,-79.9683758169631
"X.1103",1103,35.9885310506067,-79.9932420323056
"X.1104",1104,35.9803031385609,-79.8019930293829
"X.1105",1105,35.981635030995,-79.8976723317131
"X.1106",1106,35.9959017821259,-80.0247094264139
"X.1107",1107,36.0021654274275,-80.0165427343434
"X.1108",1108,35.9575022448497,-79.5834250175461
"X.1109",1109,35.9977492983715,-79.8515467914298
"X.1110",1110,36.0012364906,-79.9871679785411
"X.1111",1111,35.9984313201026,-79.9353695832161
"X.1112",1112,36.0013329686409,-80.0036240441951
"X.1113",1113,35.9911419605201,-79.6580041674857
"X.1114",1114,35.9896775061695,-79.6970961067508
"X.1115",1115,36.0120925135548,-79.8151298052351
"X.1116",1116,35.9933060964514,-79.7209090830288
"X.1117",1117,36.0116461176405,-80.0297587661688
"X.1118",1118,36.0171107319344,-79.9217308952348
"X.1119",1119,36.0183716518522,-79.832869855108
"X.1120",1120,36.011001416995,-79.7559448530169
"X.1121",1121,36.0188258692632,-79.8485397436485
"X.1122",1122,36.0203686141798,-79.9822028432748
"X.1123",1123,36.0165569605331,-79.8853056980129
"X.1124",1124,36.0255269544169,-79.8132724677928
"X.1125",1125,36.0178023828023,-79.7960224725494
"X.1126",1126,36.0246218759024,-79.897883335757
"X.1127",1127,36.0290765050414,-79.9082253160351
"X.1128",1128,36.0348625607441,-79.8322486287155
"X.1129",1129,36.0286031243446,-80.029323528086
"X.1130",1130,36.0335465263922,-79.7661964550612
"X.1131",1131,36.0352535397004,-79.8466540178617
"X.1132",1132,36.0315989100344,-79.8592261807241
"X.1133",1133,36.0400915569958,-79.8020016263367
"X.1134",1134,36.0400206372574,-79.8706640565016
"X.1135",1135,36.0393222037892,-79.9846413113281
"X.1136",1136,36.029815771578,-80.0086671821603
"X.1137",1137,36.0416942683751,-79.9049683654832
"X.1138",1138,36.0456930061379,-79.8840936716192
"X.1139",1139,36.0401323743185,-79.7240520689281
"X.1140",1140,36.0499191555129,-79.7787030849738
"X.1141",1141,36.0381374624216,-79.6605380321528
"X.1142",1142,36.0421897146891,-79.9262333795366
"X.1143",1143,36.0544954471167,-79.8558296351306
"X.1144",1144,36.0482705214602,-79.8266107157717
"X.1145",1145,36.0543251097399,-79.7594146126241
"X.1146",1146,36.3533437711147,-77.8569531211619
"X.1147",1147,36.2278504326626,-77.4750680501536
"X.1148",1148,36.1833342064591,-77.7430414226439
"X.1149",1149,36.1615943781313,-77.592124635292
"X.1150",1150,36.2361801937195,-77.6995848113471
"X.1151",1151,36.3308170505185,-77.7329103723924
"X.1152",1152,36.2981164216594,-77.564558830275
"X.1153",1153,36.2495613559159,-77.9075311905771
"X.1154",1154,36.4191567452022,-77.840164425569
"X.1155",1155,36.4770286163857,-77.8464150420552
"X.1156",1156,36.2091780247827,-77.8323119722054
"X.1157",1157,36.0785382255854,-77.4784776809348
"X.1158",1158,36.4748629478471,-77.6567311289583
